volume_id,layer_id,module_id,cx,cy,cz,rot_xu,rot_xv,rot_xw,rot_yu,rot_yv,rot_yw,rot_zu,rot_zv,rot_zw,module_t,module_minhu,module_maxhu,module_hv,pitch_u,pitch_v
13,2,357,-222.965,136.633,-206,-0.644048,0,-0.764985,-0.764985,0,0.644048,0,1,0,0.25,24,24,54,0.08,1.2
13,2,358,-241.594,100.072,-206,-0.516449,0,-0.856318,-0.856318,0,0.516449,0,1,0,0.25,24,24,54,0.08,1.2
13,2,359,-254.275,61.046,-206,-0.376133,0,-0.926566,-0.926566,0,0.376133,0,1,0,0.25,24,24,54,0.08,1.2
13,2,360,-260.694,20.5171,-206,-0.226556,0,-0.973998,-0.973998,0,0.226556,0,1,0,0.25,24,24,54,0.08,1.2
13,2,361,-257.703,-20.2817,-103,-0.0713994,0,-0.997448,-0.997448,0,0.0713994,0,1,0,0.25,24,24,54,0.08,1.2
13,2,362,-251.358,-60.3456,-103,0.0855149,0,-0.996337,-0.996337,0,-0.0855149,0,1,0,0.25,24,24,54,0.08,1.2
13,2,363,-238.823,-98.9237,-103,0.240323,0,-0.970693,-0.970693,0,-0.240323,0,1,0,0.25,24,24,54,0.08,1.2
13,2,364,-220.407,-135.066,-103,0.389215,0,-0.921147,-0.921147,0,-0.389215,0,1,0,0.25,24,24,54,0.08,1.2
13,2,365,-196.565,-167.882,-103,0.528522,0,-0.84892,-0.84892,0,-0.528522,0,1,0,0.25,24,24,54,0.08,1.2
13,2,366,-167.882,-196.565,-103,0.654815,0,-0.755789,-0.755789,0,-0.654815,0,1,0,0.25,24,24,54,0.08,1.2
13,2,367,-135.066,-220.407,-103,0.764985,0,-0.644048,-0.644048,0,-0.764985,0,1,0,0.25,24,24,54,0.08,1.2
13,2,368,-98.9237,-238.823,-103,0.856318,0,-0.516449,-0.516449,0,-0.856318,0,1,0,0.25,24,24,54,0.08,1.2
13,2,369,-60.3456,-251.358,-103,0.926566,0,-0.376133,-0.376133,0,-0.926566,0,1,0,0.25,24,24,54,0.08,1.2
13,2,370,-20.2817,-257.703,-103,0.973998,0,-0.226556,-0.226556,0,-0.973998,0,1,0,0.25,24,24,54,0.08,1.2
13,2,371,20.2817,-257.703,-103,0.997448,0,-0.0713994,-0.0713994,0,-0.997448,0,1,0,0.25,24,24,54,0.08,1.2
13,2,372,60.3456,-251.358,-103,0.996337,0,0.0855149,0.0855149,0,-0.996337,0,1,0,0.25,24,24,54,0.08,1.2
13,2,373,98.9237,-238.823,-103,0.970693,0,0.240323,0.240323,0,-0.970693,0,1,0,0.25,24,24,54,0.08,1.2
13,2,374,135.066,-220.407,-103,0.921147,0,0.389215,0.389215,0,-0.921147,0,1,0,0.25,24,24,54,0.08,1.2
13,2,375,167.882,-196.565,-103,0.84892,0,0.528522,0.528522,0,-0.84892,0,1,0,0.25,24,24,54,0.08,1.2
13,2,376,196.565,-167.882,-103,0.755789,0,0.654815,0.654815,0,-0.755789,0,1,0,0.25,24,24,54,0.08,1.2
13,2,377,220.407,-135.066,-103,0.644048,0,0.764985,0.764985,0,-0.644048,0,1,0,0.25,24,24,54,0.08,1.2
13,2,378,238.823,-98.9237,-103,0.516449,0,0.856318,0.856318,0,-0.516449,0,1,0,0.25,24,24,54,0.08,1.2
13,2,379,251.358,-60.3456,-103,0.376133,0,0.926566,0.926566,0,-0.376133,0,1,0,0.25,24,24,54,0.08,1.2
13,2,380,257.703,-20.2817,-103,0.226556,0,0.973998,0.973998,0,-0.226556,0,1,0,0.25,24,24,54,0.08,1.2
13,2,381,257.703,20.2817,-103,0.0713994,0,0.997448,0.997448,0,-0.0713994,0,1,0,0.25,24,24,54,0.08,1.2
13,2,382,251.358,60.3456,-103,-0.0855149,0,0.996337,0.996337,0,0.0855149,0,1,0,0.25,24,24,54,0.08,1.2
13,2,383,238.823,98.9237,-103,-0.240323,0,0.970693,0.970693,0,0.240323,0,1,0,0.25,24,24,54,0.08,1.2
13,2,384,220.407,135.066,-103,-0.389215,0,0.921147,0.921147,0,0.389215,0,1,0,0.25,24,24,54,0.08,1.2
13,2,385,196.565,167.882,-103,-0.528522,0,0.84892,0.84892,0,0.528522,0,1,0,0.25,24,24,54,0.08,1.2
13,2,386,167.882,196.565,-103,-0.654815,0,0.755789,0.755789,0,0.654815,0,1,0,0.25,24,24,54,0.08,1.2
13,2,387,135.066,220.407,-103,-0.764985,0,0.644048,0.644048,0,0.764985,0,1,0,0.25,24,24,54,0.08,1.2
13,2,388,98.9237,238.823,-103,-0.856318,0,0.516449,0.516449,0,0.856318,0,1,0,0.25,24,24,54,0.08,1.2
13,2,389,60.3456,251.358,-103,-0.926566,0,0.376133,0.376133,0,0.926566,0,1,0,0.25,24,24,54,0.08,1.2
13,2,390,20.2817,257.703,-103,-0.973998,0,0.226556,0.226556,0,0.973998,0,1,0,0.25,24,24,54,0.08,1.2
13,2,391,-20.2817,257.703,-103,-0.997448,0,0.0713994,0.0713994,0,0.997448,0,1,0,0.25,24,24,54,0.08,1.2
13,2,392,-60.3456,251.358,-103,-0.996337,0,-0.0855149,-0.0855149,0,0.996337,0,1,0,0.25,24,24,54,0.08,1.2
13,2,393,-98.9237,238.823,-103,-0.970693,0,-0.240323,-0.240323,0,0.970693,0,1,0,0.25,24,24,54,0.08,1.2
13,2,394,-135.066,220.407,-103,-0.921147,0,-0.389215,-0.389215,0,0.921147,0,1,0,0.25,24,24,54,0.08,1.2
13,2,395,-167.882,196.565,-103,-0.84892,0,-0.528522,-0.528522,0,0.84892,0,1,0,0.25,24,24,54,0.08,1.2
13,2,396,-196.565,167.882,-103,-0.755789,0,-0.654815,-0.654815,0,0.755789,0,1,0,0.25,24,24,54,0.08,1.2
13,2,397,-220.407,135.066,-103,-0.644048,0,-0.764985,-0.764985,0,0.644048,0,1,0,0.25,24,24,54,0.08,1.2
13,2,398,-238.823,98.9237,-103,-0.516449,0,-0.856318,-0.856318,0,0.516449,0,1,0,0.25,24,24,54,0.08,1.2
13,2,399,-251.358,60.3456,-103,-0.376133,0,-0.926566,-0.926566,0,0.376133,0,1,0,0.25,24,24,54,0.08,1.2
13,2,400,-257.703,20.2817,-103,-0.226556,0,-0.973998,-0.973998,0,0.226556,0,1,0,0.25,24,24,54,0.08,1.2
13,2,401,-260.694,-20.5171,0,-0.0713994,0,-0.997448,-0.997448,0,0.0713994,0,1,0,0.25,24,24,54,0.08,1.2
13,2,402,-254.275,-61.046,0,0.0855149,0,-0.996337,-0.996337,0,-0.0855149,0,1,0,0.25,24,24,54,0.08,1.2
13,2,403,-241.594,-100.072,0,0.240323,0,-0.970693,-0.970693,0,-0.240323,0,1,0,0.25,24,24,54,0.08,1.2
13,2,404,-222.965,-136.633,0,0.389215,0,-0.921147,-0.921147,0,-0.389215,0,1,0,0.25,24,24,54,0.08,1.2
13,2,405,-198.846,-169.831,0,0.528522,0,-0.84892,-0.84892,0,-0.528522,0,1,0,0.25,24,24,54,0.08,1.2
13,2,406,-169.831,-198.846,0,0.654815,0,-0.755789,-0.755789,0,-0.654815,0,1,0,0.25,24,24,54,0.08,1.2
13,2,407,-136.633,-222.965,0,0.764985,0,-0.644048,-0.644048,0,-0.764985,0,1,0,0.25,24,24,54,0.08,1.2
13,2,408,-100.072,-241.594,0,0.856318,0,-0.516449,-0.516449,0,-0.856318,0,1,0,0.25,24,24,54,0.08,1.2
13,2,409,-61.046,-254.275,0,0.926566,0,-0.376133,-0.376133,0,-0.926566,0,1,0,0.25,24,24,54,0.08,1.2
13,2,410,-20.5171,-260.694,0,0.973998,0,-0.226556,-0.226556,0,-0.973998,0,1,0,0.25,24,24,54,0.08,1.2
13,2,411,20.5171,-260.694,0,0.997448,0,-0.0713994,-0.0713994,0,-0.997448,0,1,0,0.25,24,24,54,0.08,1.2
13,2,412,61.046,-254.275,0,0.996337,0,0.0855149,0.0855149,0,-0.996337,0,1,0,0.25,24,24,54,0.08,1.2
13,2,413,100.072,-241.594,0,0.970693,0,0.240323,0.240323,0,-0.970693,0,1,0,0.25,24,24,54,0.08,1.2
13,2,414,136.633,-222.965,0,0.921147,0,0.389215,0.389215,0,-0.921147,0,1,0,0.25,24,24,54,0.08,1.2
13,2,415,169.831,-198.846,0,0.84892,0,0.528522,0.528522,0,-0.84892,0,1,0,0.25,24,24,54,0.08,1.2
13,2,416,198.846,-169.831,0,0.755789,0,0.654815,0.654815,0,-0.755789,0,1,0,0.25,24,24,54,0.08,1.2
13,2,417,222.965,-136.633,0,0.644048,0,0.764985,0.764985,0,-0.644048,0,1,0,0.25,24,24,54,0.08,1.2
13,2,418,241.594,-100.072,0,0.516449,0,0.856318,0.856318,0,-0.516449,0,1,0,0.25,24,24,54,0.08,1.2
13,2,419,254.275,-61.046,0,0.376133,0,0.926566,0.926566,0,-0.376133,0,1,0,0.25,24,24,54,0.08,1.2
13,2,420,260.694,-20.5171,0,0.226556,0,0.973998,0.973998,0,-0.226556,0,1,0,0.25,24,24,54,0.08,1.2
13,2,421,260.694,20.5171,0,0.0713994,0,0.997448,0.997448,0,-0.0713994,0,1,0,0.25,24,24,54,0.08,1.2
13,2,422,254.275,61.046,0,-0.0855149,0,0.996337,0.996337,0,0.0855149,0,1,0,0.25,24,24,54,0.08,1.2
13,2,423,241.594,100.072,0,-0.240323,0,0.970693,0.970693,0,0.240323,0,1,0,0.25,24,24,54,0.08,1.2
13,2,424,222.965,136.633,0,-0.389215,0,0.921147,0.921147,0,0.389215,0,1,0,0.25,24,24,54,0.08,1.2
13,2,425,198.846,169.831,0,-0.528522,0,0.84892,0.84892,0,0.528522,0,1,0,0.25,24,24,54,0.08,1.2
13,2,426,169.831,198.846,0,-0.654815,0,0.755789,0.755789,0,0.654815,0,1,0,0.25,24,24,54,0.08,1.2
13,2,427,136.633,222.965,0,-0.764985,0,0.644048,0.644048,0,0.764985,0,1,0,0.25,24,24,54,0.08,1.2
13,2,428,100.072,241.594,0,-0.856318,0,0.516449,0.516449,0,0.856318,0,1,0,0.25,24,24,54,0.08,1.2
13,2,429,61.046,254.275,0,-0.926566,0,0.376133,0.376133,0,0.926566,0,1,0,0.25,24,24,54,0.08,1.2
13,2,430,20.5171,260.694,0,-0.973998,0,0.226556,0.226556,0,0.973998,0,1,0,0.25,24,24,54,0.08,1.2
13,2,431,-20.5171,260.694,0,-0.997448,0,0.0713994,0.0713994,0,0.997448,0,1,0,0.25,24,24,54,0.08,1.2
13,2,432,-61.046,254.275,0,-0.996337,0,-0.0855149,-0.0855149,0,0.996337,0,1,0,0.25,24,24,54,0.08,1.2
13,2,433,-100.072,241.594,0,-0.970693,0,-0.240323,-0.240323,0,0.970693,0,1,0,0.25,24,24,54,0.08,1.2
13,2,434,-136.633,222.965,0,-0.921147,0,-0.389215,-0.389215,0,0.921147,0,1,0,0.25,24,24,54,0.08,1.2
13,2,435,-169.831,198.846,0,-0.84892,0,-0.528522,-0.528522,0,0.84892,0,1,0,0.25,24,24,54,0.08,1.2
13,2,436,-198.846,169.831,0,-0.755789,0,-0.654815,-0.654815,0,0.755789,0,1,0,0.25,24,24,54,0.08,1.2
13,2,437,-222.965,136.633,0,-0.644048,0,-0.764985,-0.764985,0,0.644048,0,1,0,0.25,24,24,54,0.08,1.2
13,2,438,-241.594,100.072,0,-0.516449,0,-0.856318,-0.856318,0,0.516449,0,1,0,0.25,24,24,54,0.08,1.2
13,2,439,-254.275,61.046,0,-0.376133,0,-0.926566,-0.926566,0,0.376133,0,1,0,0.25,24,24,54,0.08,1.2
13,2,440,-260.694,20.5171,0,-0.226556,0,-0.973998,-0.973998,0,0.226556,0,1,0,0.25,24,24,54,0.08,1.2
13,2,441,-257.703,-20.2817,103,-0.0713994,0,-0.997448,-0.997448,0,0.0713994,0,1,0,0.25,24,24,54,0.08,1.2
13,2,442,-251.358,-60.3456,103,0.0855149,0,-0.996337,-0.996337,0,-0.0855149,0,1,0,0.25,24,24,54,0.08,1.2
13,2,443,-238.823,-98.9237,103,0.240323,0,-0.970693,-0.970693,0,-0.240323,0,1,0,0.25,24,24,54,0.08,1.2
13,2,444,-220.407,-135.066,103,0.389215,0,-0.921147,-0.921147,0,-0.389215,0,1,0,0.25,24,24,54,0.08,1.2
13,2,445,-196.565,-167.882,103,0.528522,0,-0.84892,-0.84892,0,-0.528522,0,1,0,0.25,24,24,54,0.08,1.2
13,2,446,-167.882,-196.565,103,0.654815,0,-0.755789,-0.755789,0,-0.654815,0,1,0,0.25,24,24,54,0.08,1.2
13,2,447,-135.066,-220.407,103,0.764985,0,-0.644048,-0.644048,0,-0.764985,0,1,0,0.25,24,24,54,0.08,1.2
13,2,448,-98.9237,-238.823,103,0.856318,0,-0.516449,-0.516449,0,-0.856318,0,1,0,0.25,24,24,54,0.08,1.2
13,2,449,-60.3456,-251.358,103,0.926566,0,-0.376133,-0.376133,0,-0.926566,0,1,0,0.25,24,24,54,0.08,1.2
13,2,450,-20.2817,-257.703,103,0.973998,0,-0.226556,-0.226556,0,-0.973998,0,1,0,0.25,24,24,54,0.08,1.2
13,2,451,20.2817,-257.703,103,0.997448,0,-0.0713994,-0.0713994,0,-0.997448,0,1,0,0.25,24,24,54,0.08,1.2
13,2,452,60.3456,-251.358,103,0.996337,0,0.0855149,0.0855149,0,-0.996337,0,1,0,0.25,24,24,54,0.08,1.2
13,2,453,98.9237,-238.823,103,0.970693,0,0.240323,0.240323,0,-0.970693,0,1,0,0.25,24,24,54,0.08,1.2
13,2,454,135.066,-220.407,103,0.921147,0,0.389215,0.389215,0,-0.921147,0,1,0,0.25,24,24,54,0.08,1.2
13,2,455,167.882,-196.565,103,0.84892,0,0.528522,0.528522,0,-0.84892,0,1,0,0.25,24,24,54,0.08,1.2
13,2,456,196.565,-167.882,103,0.755789,0,0.654815,0.654815,0,-0.755789,0,1,0,0.25,24,24,54,0.08,1.2
13,2,457,220.407,-135.066,103,0.644048,0,0.764985,0.764985,0,-0.644048,0,1,0,0.25,24,24,54,0.08,1.2
13,2,458,238.823,-98.9237,103,0.516449,0,0.856318,0.856318,0,-0.516449,0,1,0,0.25,24,24,54,0.08,1.2
13,2,459,251.358,-60.3456,103,0.376133,0,0.926566,0.926566,0,-0.376133,0,1,0,0.25,24,24,54,0.08,1.2
13,2,460,257.703,-20.2817,103,0.226556,0,0.973998,0.973998,0,-0.226556,0,1,0,0.25,24,24,54,0.08,1.2
13,2,461,257.703,20.2817,103,0.0713994,0,0.997448,0.997448,0,-0.0713994,0,1,0,0.25,24,24,54,0.08,1.2
13,2,462,251.358,60.3456,103,-0.0855149,0,0.996337,0.996337,0,0.0855149,0,1,0,0.25,24,24,54,0.08,1.2
13,2,463,238.823,98.9237,103,-0.240323,0,0.970693,0.970693,0,0.240323,0,1,0,0.25,24,24,54,0.08,1.2
13,2,464,220.407,135.066,103,-0.389215,0,0.921147,0.921147,0,0.389215,0,1,0,0.25,24,24,54,0.08,1.2
13,2,465,196.565,167.882,103,-0.528522,0,0.84892,0.84892,0,0.528522,0,1,0,0.25,24,24,54,0.08,1.2
13,2,466,167.882,196.565,103,-0.654815,0,0.755789,0.755789,0,0.654815,0,1,0,0.25,24,24,54,0.08,1.2
13,2,467,135.066,220.407,103,-0.764985,0,0.644048,0.644048,0,0.764985,0,1,0,0.25,24,24,54,0.08,1.2
13,2,468,98.9237,238.823,103,-0.856318,0,0.516449,0.516449,0,0.856318,0,1,0,0.25,24,24,54,0.08,1.2
13,2,469,60.3456,251.358,103,-0.926566,0,0.376133,0.376133,0,0.926566,0,1,0,0.25,24,24,54,0.08,1.2
13,2,470,20.2817,257.703,103,-0.973998,0,0.226556,0.226556,0,0.973998,0,1,0,0.25,24,24,54,0.08,1.2
13,2,471,-20.2817,257.703,103,-0.997448,0,0.0713994,0.0713994,0,0.997448,0,1,0,0.25,24,24,54,0.08,1.2
13,2,472,-60.3456,251.358,103,-0.996337,0,-0.0855149,-0.0855149,0,0.996337,0,1,0,0.25,24,24,54,0.08,1.2
13,2,473,-98.9237,238.823,103,-0.970693,0,-0.240323,-0.240323,0,0.970693,0,1,0,0.25,24,24,54,0.08,1.2
13,2,474,-135.066,220.407,103,-0.921147,0,-0.389215,-0.389215,0,0.921147,0,1,0,0.25,24,24,54,0.08,1.2
13,2,475,-167.882,196.565,103,-0.84892,0,-0.528522,-0.528522,0,0.84892,0,1,0,0.25,24,24,54,0.08,1.2
13,2,476,-196.565,167.882,103,-0.755789,0,-0.654815,-0.654815,0,0.755789,0,1,0,0.25,24,24,54,0.08,1.2
13,2,477,-220.407,135.066,103,-0.644048,0,-0.764985,-0.764985,0,0.644048,0,1,0,0.25,24,24,54,0.08,1.2
13,2,478,-238.823,98.9237,103,-0.516449,0,-0.856318,-0.856318,0,0.516449,0,1,0,0.25,24,24,54,0.08,1.2
13,2,479,-251.358,60.3456,103,-0.376133,0,-0.926566,-0.926566,0,0.376133,0,1,0,0.25,24,24,54,0.08,1.2
13,2,480,-257.703,20.2817,103,-0.226556,0,-0.973998,-0.973998,0,0.226556,0,1,0,0.25,24,24,54,0.08,1.2
13,2,481,-260.694,-20.5171,206,-0.0713994,0,-0.997448,-0.997448,0,0.0713994,0,1,0,0.25,24,24,54,0.08,1.2
13,2,482,-254.275,-61.046,206,0.0855149,0,-0.996337,-0.996337,0,-0.0855149,0,1,0,0.25,24,24,54,0.08,1.2
13,2,483,-241.594,-100.072,206,0.240323,0,-0.970693,-0.970693,0,-0.240323,0,1,0,0.25,24,24,54,0.08,1.2
13,2,484,-222.965,-136.633,206,0.389215,0,-0.921147,-0.921147,0,-0.389215,0,1,0,0.25,24,24,54,0.08,1.2
13,2,485,-198.846,-169.831,206,0.528522,0,-0.84892,-0.84892,0,-0.528522,0,1,0,0.25,24,24,54,0.08,1.2
13,2,486,-169.831,-198.846,206,0.654815,0,-0.755789,-0.755789,0,-0.654815,0,1,0,0.25,24,24,54,0.08,1.2
13,2,487,-136.633,-222.965,206,0.764985,0,-0.644048,-0.644048,0,-0.764985,0,1,0,0.25,24,24,54,0.08,1.2
13,2,488,-100.072,-241.594,206,0.856318,0,-0.516449,-0.516449,0,-0.856318,0,1,0,0.25,24,24,54,0.08,1.2
13,2,489,-61.046,-254.275,206,0.926566,0,-0.376133,-0.376133,0,-0.926566,0,1,0,0.25,24,24,54,0.08,1.2
13,2,490,-20.5171,-260.694,206,0.973998,0,-0.226556,-0.226556,0,-0.973998,0,1,0,0.25,24,24,54,0.08,1.2
13,2,491,20.5171,-260.694,206,0.997448,0,-0.0713994,-0.0713994,0,-0.997448,0,1,0,0.25,24,24,54,0.08,1.2
13,2,492,61.046,-254.275,206,0.996337,0,0.0855149,0.0855149,0,-0.996337,0,1,0,0.25,24,24,54,0.08,1.2
13,2,493,100.072,-241.594,206,0.970693,0,0.240323,0.240323,0,-0.970693,0,1,0,0.25,24,24,54,0.08,1.2
13,2,494,136.633,-222.965,206,0.921147,0,0.389215,0.389215,0,-0.921147,0,1,0,0.25,24,24,54,0.08,1.2
13,2,495,169.831,-198.846,206,0.84892,0,0.528522,0.528522,0,-0.84892,0,1,0,0.25,24,24,54,0.08,1.2
13,2,496,198.846,-169.831,206,0.755789,0,0.654815,0.654815,0,-0.755789,0,1,0,0.25,24,24,54,0.08,1.2
13,2,497,222.965,-136.633,206,0.644048,0,0.764985,0.764985,0,-0.644048,0,1,0,0.25,24,24,54,0.08,1.2
13,2,498,241.594,-100.072,206,0.516449,0,0.856318,0.856318,0,-0.516449,0,1,0,0.25,24,24,54,0.08,1.2
13,2,499,254.275,-61.046,206,0.376133,0,0.926566,0.926566,0,-0.376133,0,1,0,0.25,24,24,54,0.08,1.2
13,2,500,260.694,-20.5171,206,0.226556,0,0.973998,0.973998,0,-0.226556,0,1,0,0.25,24,24,54,0.08,1.2
13,2,501,260.694,20.5171,206,0.0713994,0,0.997448,0.997448,0,-0.0713994,0,1,0,0.25,24,24,54,0.08,1.2
13,2,502,254.275,61.046,206,-0.0855149,0,0.996337,0.996337,0,0.0855149,0,1,0,0.25,24,24,54,0.08,1.2
13,2,503,241.594,100.072,206,-0.240323,0,0.970693,0.970693,0,0.240323,0,1,0,0.25,24,24,54,0.08,1.2
13,2,504,222.965,136.633,206,-0.389215,0,0.921147,0.921147,0,0.389215,0,1,0,0.25,24,24,54,0.08,1.2
13,2,505,198.846,169.831,206,-0.528522,0,0.84892,0.84892,0,0.528522,0,1,0,0.25,24,24,54,0.08,1.2
13,2,506,169.831,198.846,206,-0.654815,0,0.755789,0.755789,0,0.654815,0,1,0,0.25,24,24,54,0.08,1.2
13,2,507,136.633,222.965,206,-0.764985,0,0.644048,0.644048,0,0.764985,0,1,0,0.25,24,24,54,0.08,1.2
13,2,508,100.072,241.594,206,-0.856318,0,0.516449,0.516449,0,0.856318,0,1,0,0.25,24,24,54,0.08,1.2
13,2,509,61.046,254.275,206,-0.926566,0,0.376133,0.376133,0,0.926566,0,1,0,0.25,24,24,54,0.08,1.2
13,2,510,20.5171,260.694,206,-0.973998,0,0.226556,0.226556,0,0.973998,0,1,0,0.25,24,24,54,0.08,1.2
13,2,511,-20.5171,260.694,206,-0.997448,0,0.0713994,0.0713994,0,0.997448,0,1,0,0.25,24,24,54,0.08,1.2
13,2,512,-61.046,254.275,206,-0.996337,0,-0.0855149,-0.0855149,0,0.996337,0,1,0,0.25,24,24,54,0.08,1.2
13,2,513,-100.072,241.594,206,-0.970693,0,-0.240323,-0.240323,0,0.970693,0,1,0,0.25,24,24,54,0.08,1.2
13,2,514,-136.633,222.965,206,-0.921147,0,-0.389215,-0.389215,0,0.921147,0,1,0,0.25,24,24,54,0.08,1.2
13,2,515,-169.831,198.846,206,-0.84892,0,-0.528522,-0.528522,0,0.84892,0,1,0,0.25,24,24,54,0.08,1.2
13,2,516,-198.846,169.831,206,-0.755789,0,-0.654815,-0.654815,0,0.755789,0,1,0,0.25,24,24,54,0.08,1.2
13,2,517,-222.965,136.633,206,-0.644048,0,-0.764985,-0.764985,0,0.644048,0,1,0,0.25,24,24,54,0.08,1.2
13,2,518,-241.594,100.072,206,-0.516449,0,-0.856318,-0.856318,0,0.516449,0,1,0,0.25,24,24,54,0.08,1.2
13,2,519,-254.275,61.046,206,-0.376133,0,-0.926566,-0.926566,0,0.376133,0,1,0,0.25,24,24,54,0.08,1.2
13,2,520,-260.694,20.5171,206,-0.226556,0,-0.973998,-0.973998,0,0.226556,0,1,0,0.25,24,24,54,0.08,1.2
13,2,521,-257.703,-20.2817,309,-0.0713994,0,-0.997448,-0.997448,0,0.0713994,0,1,0,0.25,24,24,54,0.08,1.2
13,2,522,-251.358,-60.3456,309,0.0855149,0,-0.996337,-0.996337,0,-0.0855149,0,1,0,0.25,24,24,54,0.08,1.2
13,2,523,-238.823,-98.9237,309,0.240323,0,-0.970693,-0.970693,0,-0.240323,0,1,0,0.25,24,24,54,0.08,1.2
13,2,524,-220.407,-135.066,309,0.389215,0,-0.921147,-0.921147,0,-0.389215,0,1,0,0.25,24,24,54,0.08,1.2
13,2,525,-196.565,-167.882,309,0.528522,0,-0.84892,-0.84892,0,-0.528522,0,1,0,0.25,24,24,54,0.08,1.2
13,2,526,-167.882,-196.565,309,0.654815,0,-0.755789,-0.755789,0,-0.654815,0,1,0,0.25,24,24,54,0.08,1.2
13,2,527,-135.066,-220.407,309,0.764985,0,-0.644048,-0.644048,0,-0.764985,0,1,0,0.25,24,24,54,0.08,1.2
13,2,528,-98.9237,-238.823,309,0.856318,0,-0.516449,-0.516449,0,-0.856318,0,1,0,0.25,24,24,54,0.08,1.2
13,2,529,-60.3456,-251.358,309,0.926566,0,-0.376133,-0.376133,0,-0.926566,0,1,0,0.25,24,24,54,0.08,1.2
13,2,530,-20.2817,-257.703,309,0.973998,0,-0.226556,-0.226556,0,-0.973998,0,1,0,0.25,24,24,54,0.08,1.2
13,2,531,20.2817,-257.703,309,0.997448,0,-0.0713994,-0.0713994,0,-0.997448,0,1,0,0.25,24,24,54,0.08,1.2
13,2,532,60.3456,-251.358,309,0.996337,0,0.0855149,0.0855149,0,-0.996337,0,1,0,0.25,24,24,54,0.08,1.2
13,2,533,98.9237,-238.823,309,0.970693,0,0.240323,0.240323,0,-0.970693,0,1,0,0.25,24,24,54,0.08,1.2
13,2,534,135.066,-220.407,309,0.921147,0,0.389215,0.389215,0,-0.921147,0,1,0,0.25,24,24,54,0.08,1.2
13,2,535,167.882,-196.565,309,0.84892,0,0.528522,0.528522,0,-0.84892,0,1,0,0.25,24,24,54,0.08,1.2
13,2,536,196.565,-167.882,309,0.755789,0,0.654815,0.654815,0,-0.755789,0,1,0,0.25,24,24,54,0.08,1.2
13,2,537,220.407,-135.066,309,0.644048,0,0.764985,0.764985,0,-0.644048,0,1,0,0.25,24,24,54,0.08,1.2
13,2,538,238.823,-98.9237,309,0.516449,0,0.856318,0.856318,0,-0.516449,0,1,0,0.25,24,24,54,0.08,1.2
13,2,539,251.358,-60.3456,309,0.376133,0,0.926566,0.926566,0,-0.376133,0,1,0,0.25,24,24,54,0.08,1.2
13,2,540,257.703,-20.2817,309,0.226556,0,0.973998,0.973998,0,-0.226556,0,1,0,0.25,24,24,54,0.08,1.2
13,2,541,257.703,20.2817,309,0.0713994,0,0.997448,0.997448,0,-0.0713994,0,1,0,0.25,24,24,54,0.08,1.2
13,2,542,251.358,60.3456,309,-0.0855149,0,0.996337,0.996337,0,0.0855149,0,1,0,0.25,24,24,54,0.08,1.2
13,2,543,238.823,98.9237,309,-0.240323,0,0.970693,0.970693,0,0.240323,0,1,0,0.25,24,24,54,0.08,1.2
13,2,544,220.407,135.066,309,-0.389215,0,0.921147,0.921147,0,0.389215,0,1,0,0.25,24,24,54,0.08,1.2
13,2,545,196.565,167.882,309,-0.528522,0,0.84892,0.84892,0,0.528522,0,1,0,0.25,24,24,54,0.08,1.2
13,2,546,167.882,196.565,309,-0.654815,0,0.755789,0.755789,0,0.654815,0,1,0,0.25,24,24,54,0.08,1.2
13,2,547,135.066,220.407,309,-0.764985,0,0.644048,0.644048,0,0.764985,0,1,0,0.25,24,24,54,0.08,1.2
13,2,548,98.9237,238.823,309,-0.856318,0,0.516449,0.516449,0,0.856318,0,1,0,0.25,24,24,54,0.08,1.2
13,2,549,60.3456,251.358,309,-0.926566,0,0.376133,0.376133,0,0.926566,0,1,0,0.25,24,24,54,0.08,1.2
13,2,550,20.2817,257.703,309,-0.973998,0,0.226556,0.226556,0,0.973998,0,1,0,0.25,24,24,54,0.08,1.2
13,2,551,-20.2817,257.703,309,-0.997448,0,0.0713994,0.0713994,0,0.997448,0,1,0,0.25,24,24,54,0.08,1.2
13,2,552,-60.3456,251.358,309,-0.996337,0,-0.0855149,-0.0855149,0,0.996337,0,1,0,0.25,24,24,54,0.08,1.2
13,2,553,-98.9237,238.823,309,-0.970693,0,-0.240323,-0.240323,0,0.970693,0,1,0,0.25,24,24,54,0.08,1.2
13,2,554,-135.066,220.407,309,-0.921147,0,-0.389215,-0.389215,0,0.921147,0,1,0,0.25,24,24,54,0.08,1.2
13,2,555,-167.882,196.565,309,-0.84892,0,-0.528522,-0.528522,0,0.84892,0,1,0,0.25,24,24,54,0.08,1.2
13,2,556,-196.565,167.882,309,-0.755789,0,-0.654815,-0.654815,0,0.755789,0,1,0,0.25,24,24,54,0.08,1.2
13,2,557,-220.407,135.066,309,-0.644048,0,-0.764985,-0.764985,0,0.644048,0,1,0,0.25,24,24,54,0.08,1.2
13,2,558,-238.823,98.9237,309,-0.516449,0,-0.856318,-0.856318,0,0.516449,0,1,0,0.25,24,24,54,0.08,1.2
13,2,559,-251.358,60.3456,309,-0.376133,0,-0.926566,-0.926566,0,0.376133,0,1,0,0.25,24,24,54,0.08,1.2
13,2,560,-257.703,20.2817,309,-0.226556,0,-0.973998,-0.973998,0,0.226556,0,1,0,0.25,24,24,54,0.08,1.2
